siteID,date,mean_temp,max_temp,min_temp
DELA,2016-01-01,6.292833333333333,10.937,3.494
DELA,2016-01-02,4.881541666666666,8.206,2.37
DELA,2016-01-03,6.187979166666667,10.078,3.74
DELA,2016-01-04,5.279625,8.404,1.396
DELA,2016-01-05,2.5954166666666665,8.224,-1.843
DELA,2016-01-06,4.1920416666666664,11.204,-0.47
DELA,2016-01-07,8.097729166666667,12.158,5.357
DELA,2016-01-08,10.967375,13.062,8.951
DELA,2016-01-09,13.2469375,15.198,11.893
DELA,2016-01-10,6.833145833333333,15.043,3.761
DELA,2016-01-11,0.8859583333333333,8.401,-4.498
DELA,2016-01-12,5.338291666666667,14.125,-0.608
DELA,2016-01-13,8.2608125,15.477,0.892
DELA,2016-01-14,9.642333333333333,15.717,2.173
DELA,2016-01-15,9.930645833333333,14.687,6.198
DELA,2016-01-16,10.531479166666667,13.506,5.438
DELA,2016-01-17,6.454770833333333,10.87,2.519
DELA,2016-01-18,2.492875,6.331,-0.814
DELA,2016-01-19,-0.5547045454545455,5.739,-4.62
DELA,2016-01-20,6.653020833333334,14.25,1.682
DELA,2016-01-21,11.030166666666666,14.955,9.042
DELA,2016-01-22,7.023791666666667,14.901,0.461
DELA,2016-01-23,0.9117291666666667,4.074,-0.837
DELA,2016-01-24,1.7177083333333332,9.45,-3.744
DELA,2016-01-25,8.126458333333334,18.719,0.938
DELA,2016-01-26,12.329416666666667,18,10.066
DELA,2016-01-27,6.3931458333333335,10.426,3.96
DELA,2016-01-28,6.879875,13.505,1.469
DELA,2016-01-29,10.3836875,17.947,5.641
DELA,2016-01-30,13.317020833333332,21.278,6.59
DELA,2016-01-31,16.289729166666667,22.943,10.798
DELA,2016-02-01,19.842979166666666,24.606,16.595
DELA,2016-02-02,19.734229166666665,22.555,17.719
DELA,2016-02-03,16.165708333333335,21.926,12.165
DELA,2016-02-04,7.442625,14.031,2.403
DELA,2016-02-05,4.9649375,10.36,-0.498
DELA,2016-02-06,6.258729166666667,11.806,0.595
DELA,2016-02-07,7.090354166666667,14.602,0.557
DELA,2016-02-08,8.450020833333333,12.718,5.535
DELA,2016-02-09,4.280354166666666,8.058,0.17
DELA,2016-02-10,2.4503333333333335,9.252,-2.074
DELA,2016-02-11,9.49275,21.09,2.375
DELA,2016-02-12,12.558166666666667,19.96,5.214
DELA,2016-02-13,7.09075,16.127,1.651
DELA,2016-02-14,6.033125,16.409,-0.434
DELA,2016-02-15,11.580125,16.022,8.579
DELA,2016-02-16,11.9859375,19.402,7.311
DELA,2016-02-17,10.5576875,17.917,4.607
DELA,2016-02-18,10.060958333333334,18.632,3.892
DELA,2016-02-19,14.526729166666666,22.84,6.807
DELA,2016-02-20,17.603833333333334,22.235,13.905
DELA,2016-02-21,18.6058125,21.201,16.01
DELA,2016-02-22,16.965770833333334,20.324,15.008
DELA,2016-02-23,16.788854166666667,22.313,15.084
DELA,2016-02-24,11.976645833333333,18.13,6.913
DELA,2016-02-25,8.6490625,13.987,4.032
DELA,2016-02-26,7.128520833333333,12.483,2.44
DELA,2016-02-27,9.011395833333333,17.384,2.478
DELA,2016-02-28,12.887854166666667,21.031,6.08
DELA,2016-02-29,16.318291666666667,23.679,11.097
DELA,2016-03-01,17.8046875,22.63,13.657
DELA,2016-03-02,10.489229166666666,17.992,4.934
DELA,2016-03-03,8.115625,13.578,5.507
DELA,2016-03-04,8.981375,13.711,6.016
DELA,2016-03-05,11.237208333333333,19.815,4.741
DELA,2016-03-06,14.540125,21.129,7.149
DELA,2016-03-07,16.072229166666666,23.912,8.215
DELA,2016-03-08,17.847041666666666,24.51,11.349
DELA,2016-03-09,19.445604166666666,25.171,14.272
DELA,2016-03-10,22.036104166666668,25.4,19.56
DELA,2016-03-11,18.1544375,24.298,16.635
DELA,2016-03-12,18.606208333333335,21.21,17.152
DELA,2016-03-13,19.4093125,24.337,16.301
DELA,2016-03-14,21.640416666666667,27.558,17.98
DELA,2016-03-15,22.828583333333334,30.468,16.399
DELA,2016-03-16,22.5050625,26.683,19.302
DELA,2016-03-17,20.0568125,25.304,14.299
DELA,2016-03-18,14.921895833333334,18.893,11.943
DELA,2016-03-19,14.863458333333334,15.98,13.034
DELA,2016-03-20,8.9385,13.516,4.879
DELA,2016-03-21,7.656041666666667,14.547,1.951
DELA,2016-03-22,12.2474375,20.917,4.443
DELA,2016-03-23,16.392270833333335,24.53,9.509
DELA,2016-03-24,18.520583333333335,22.364,16.459
DELA,2016-03-25,14.757583333333333,20.07,8.14
DELA,2016-03-26,15.596354166666666,21.647,9.114
DELA,2016-03-27,18.658458333333332,20.751,17.672
DELA,2016-03-28,16.8085625,20.905,12.471
DELA,2016-03-29,15.387583333333334,22.761,8.616
DELA,2016-03-30,18.246125,25.163,12.668
DELA,2016-03-31,20.544895833333335,25.369,16.363
DELA,2016-04-01,18.427375,24.047,16.049
DELA,2016-04-02,14.478645833333333,18.043,9.497
DELA,2016-04-03,15.178895833333334,22.575,9.442
DELA,2016-04-04,18.008041666666667,25.856,9.548
DELA,2016-04-05,18.5841875,23.773,13.209
DELA,2016-04-06,17.754541666666668,25.16,11.345
DELA,2016-04-07,18.659395833333335,26.014,12.632
DELA,2016-04-08,17.364020833333335,23.626,10.716
DELA,2016-04-09,14.581604166666667,21.327,7.531
DELA,2016-04-10,17.844729166666667,25.403,12.651
DELA,2016-04-11,16.5133125,22.773,11.689
DELA,2016-04-12,16.8630625,20.62,15.087
DELA,2016-04-13,14.281583333333334,17.566,11.257
DELA,2016-04-14,17.562291666666667,21.608,15.925
DELA,2016-04-15,16.080458333333333,18.659,14.375
DELA,2016-04-16,16.9951875,22.205,14.602
DELA,2016-04-17,19.30516666666667,24.565,14.437
DELA,2016-04-18,19.085791666666665,24.89,11.926
DELA,2016-04-19,19.404979166666667,26.407,12.114
DELA,2016-04-20,21.945354166666668,27.19,16.901
DELA,2016-04-21,20.0369375,24.447,15.004
DELA,2016-04-22,19.865875,25.051,16.393
DELA,2016-04-23,19.571,25.758,13.352
DELA,2016-04-24,21.401770833333334,27.881,13.794
DELA,2016-04-25,22.556354166666665,28.032,16.154
DELA,2016-04-26,23.23375,28.465,17.337
DELA,2016-04-27,21.640708333333333,26.911,17.818
DELA,2016-04-28,22.634145833333335,29.825,18.267
DELA,2016-04-29,24.464833333333335,29.619,18.582
DELA,2016-04-30,21.829729166666667,27.181,18.031
DELA,2016-05-01,21.462722222222222,24.133,18.25
DELA,2016-05-02,20.777270833333333,26.778,17.773
DELA,2016-05-03,19.475166666666667,22.856,17.05
DELA,2016-05-04,17.930791666666668,23.247,11.641
DELA,2016-05-05,17.707416666666667,21.919,12.361
DELA,2016-05-06,16.266375,22.462,9.296
DELA,2016-05-07,19.359520833333335,27.584,11.615
DELA,2016-05-08,22.276479166666668,29.13,14.799
DELA,2016-05-09,21.063333333333333,26.377,16.308
DELA,2016-05-10,23.531354166666667,29.24,18.781
DELA,2016-05-11,23.554229166666666,27.893,18.692
DELA,2016-05-12,25.539458333333332,30.206,21.245
DELA,2016-05-13,21.865083333333335,27.972,18.578
DELA,2016-05-14,21.385479166666666,27.035,14.891
DELA,2016-05-15,17.802395833333332,23.856,12.319
DELA,2016-05-16,18.389958333333333,22.694,14.362
DELA,2016-05-17,20.899875,23.9,19.39
DELA,2016-05-18,21.797125,26.583,19.982
DELA,2016-05-19,20.920604166666667,27.453,15.399
DELA,2016-05-20,22.992041666666665,27.831,19.128
DELA,2016-05-21,23.759958333333334,26.968,20.353
DELA,2016-05-22,21.047166666666666,25.873,15.104
DELA,2016-05-23,22.54559259259259,28.718,14.515
DELA,2016-05-24,22.9315,30.208,16.356
DELA,2016-05-25,23.886083333333332,29.808,17.533
DELA,2016-05-26,24.55046875,31.059,18.545
DELA,2016-05-27,24.827916666666667,28.961,20.738
DELA,2016-05-28,25.018,30.579,21.335
DELA,2016-05-29,25.54264583333333,31.595,20.52
DELA,2016-05-30,26.31971875,32.827,20.486
DELA,2016-05-31,25.77615625,33.762,20.945
DELA,2016-06-01,24.884729166666666,30.771,21.188
DELA,2016-06-02,26.250958333333333,32.207,22.488
DELA,2016-06-03,26.321166666666667,32.201,21.235
DELA,2016-06-04,25.778052083333332,30.704,21.53
DELA,2016-06-05,23.5435625,29.572,21.23
DELA,2016-06-06,25.306395833333333,30.166,22.117
DELA,2016-06-07,26.118291666666668,32.895,20.94
DELA,2016-06-08,25.034572916666665,30.881,19.149
DELA,2016-06-09,23.852729166666666,30.89,17.909
DELA,2016-06-10,25.262208333333334,33.287,19.122
DELA,2016-06-11,26.984989583333334,33.74,22.732
DELA,2016-06-12,26.36175,34.027,21.922
DELA,2016-06-13,26.621958333333332,33.596,22.539
DELA,2016-06-14,25.236552083333333,31.503,22.761
DELA,2016-06-15,25.09236458333333,31.61,22.7
DELA,2016-06-16,27.686083333333332,34.673,21.742
DELA,2016-06-17,27.71559375,33.834,21.445
DELA,2016-06-18,23.742822916666668,29.27,20.967
DELA,2016-06-19,25.294072916666668,29.924,21.647
DELA,2016-06-20,24.957447916666666,30.419,19.589
DELA,2016-06-21,25.700947916666667,33.271,19.561
DELA,2016-06-22,26.863020833333334,34.697,21.652
DELA,2016-06-23,27.320208333333333,33.93,21.342
DELA,2016-06-24,28.073145833333335,35.053,22.175
DELA,2016-06-25,29.0045625,35.428,23.466
DELA,2016-06-26,28.743479166666667,35.078,24.526
DELA,2016-06-27,27.144614583333333,34.898,22.521
DELA,2016-06-28,25.131229166666667,28.591,22.632
DELA,2016-06-29,27.36871875,33.422,24.097
DELA,2016-06-30,26.613635416666668,32.71,21.099
DELA,2016-07-01,26.550802083333334,34.356,19.06
DELA,2016-07-02,29.1619375,36.459,22.843
DELA,2016-07-03,29.400864583333334,35.673,23.8
DELA,2016-07-04,29.456864583333335,35.085,25.074
DELA,2016-07-05,28.205770833333332,33.386,25.417
DELA,2016-07-06,27.479677083333332,33.533,24.46
DELA,2016-07-07,28.367927083333335,35.554,23.911
DELA,2016-07-08,29.943770833333332,35.998,25.267
DELA,2016-07-09,27.438041666666667,34.488,23.282
DELA,2016-07-10,25.683927083333334,33.03,22.448
DELA,2016-07-11,25.121239583333335,33.895,21.192
DELA,2016-07-12,25.474239583333333,33.626,21.87
DELA,2016-07-13,24.497204301075268,34.272,21.598
DELA,2016-07-14,23.849821428571428,29.709,21.925
DELA,2016-07-15,24.066512195121952,29.92,21.463
DELA,2016-07-16,26.374875,30.954,23.556
DELA,2016-07-17,25.600458333333332,30.71,22.96
DELA,2016-07-18,26.093645833333333,31.394,23.041
DELA,2016-07-19,27.230854166666667,31.795,24.075
DELA,2016-07-20,27.3468125,32.688,24.165
DELA,2016-07-21,27.673395833333334,33.161,23.862
DELA,2016-07-22,27.401395833333332,32.454,24.15
DELA,2016-07-23,26.6709375,31.667,23.52
DELA,2016-07-24,27.693333333333335,32,24.365
DELA,2016-07-25,27.22806818181818,33.019,23.389
DELA,2016-07-26,26.6293125,31.264,23.385
DELA,2016-07-27,26.211425531914895,30.17,24.633
DELA,2016-07-28,25.34259574468085,30.478,22.67
DELA,2016-07-29,23.463642857142858,25.092,22.444
DELA,2016-07-30,NA,-Inf,Inf
DELA,2016-07-31,NA,-Inf,Inf
DELA,2016-08-01,NA,-Inf,Inf
DELA,2016-08-02,NA,-Inf,Inf
DELA,2016-08-03,NA,-Inf,Inf
DELA,2016-08-04,NA,-Inf,Inf
DELA,2016-08-05,NA,-Inf,Inf
DELA,2016-08-06,NA,-Inf,Inf
DELA,2016-08-07,NA,-Inf,Inf
DELA,2016-08-08,NA,-Inf,Inf
DELA,2016-08-09,NA,-Inf,Inf
DELA,2016-08-10,NA,-Inf,Inf
DELA,2016-08-11,NA,-Inf,Inf
DELA,2016-08-12,NA,-Inf,Inf
DELA,2016-08-13,NA,-Inf,Inf
DELA,2016-08-14,NA,-Inf,Inf
DELA,2016-08-15,NA,-Inf,Inf
DELA,2016-08-16,29.51842105263158,31.235,26.719
DELA,2016-08-17,26.243541666666665,30.374,23.064
DELA,2016-08-18,26.515395833333333,30.561,23.542
DELA,2016-08-19,25.152458333333332,27.849,22.827
DELA,2016-08-20,25.777916666666666,30.185,23.686
DELA,2016-08-21,25.638729166666668,29.949,23.357
DELA,2016-08-22,25.758354166666667,30.163,23.845
DELA,2016-08-23,26.531291666666668,31.504,24.121
DELA,2016-08-24,27.478979166666665,32.389,24.274
DELA,2016-08-25,27.293520833333332,32.062,24.23
DELA,2016-08-26,27.4428125,31.899,24.7
DELA,2016-08-27,26.829979166666668,32.347,23.801
DELA,2016-08-28,25.83385416666667,31.384,22.586
DELA,2016-08-29,26.822458333333334,32.639,22.959
DELA,2016-08-30,26.704833333333333,32.213,22.856
DELA,2016-08-31,26.769229166666666,33.045,22.568
DELA,2016-09-01,27.0783125,33.231,23.321
DELA,2016-09-02,26.574437500000002,31.31,22.677
DELA,2016-09-03,25.945645833333334,31.234,22.982
DELA,2016-09-04,24.433166666666665,27.199,22.397
DELA,2016-09-05,25.372604166666665,29.214,23.369
DELA,2016-09-06,24.398645833333333,30.027,20.569
DELA,2016-09-07,24.975479166666666,30.616,21.078
DELA,2016-09-08,24.735791666666668,30.386,20.825
DELA,2016-09-09,24.7324375,30.612,20.532
DELA,2016-09-10,25.3065,31.194,21.243
DELA,2016-09-11,24.560270833333334,31.56,19.839
DELA,2016-09-12,23.437708333333333,27.74,21.571
DELA,2016-09-13,23.858520833333333,28.29,21.049
DELA,2016-09-14,25.039,30.239,21.608
DELA,2016-09-15,25.8595625,31.615,22.083
DELA,2016-09-16,25.4130625,30.325,21.745
DELA,2016-09-17,24.654395833333332,26.503,23.455
DELA,2016-09-18,24.503083333333333,27.898,23.069
DELA,2016-09-19,24.771916666666666,29.31,22.218
DELA,2016-09-20,24.73825,30.306,20.708
DELA,2016-09-21,24.255937499999998,30.518,20.048
DELA,2016-09-22,25.40020833333333,31.27,21.49
DELA,2016-09-23,25.5735625,31.844,21.92
DELA,2016-09-24,25.85258333333333,32.697,21.906
DELA,2016-09-25,25.864833333333333,32.624,21.855
DELA,2016-09-26,25.145354166666667,31.801,20.797
DELA,2016-09-27,23.8240625,28.471,19.961
DELA,2016-09-28,22.525020833333333,28.684,16.793
DELA,2016-09-29,19.323395833333333,24.445,15.563
DELA,2016-09-30,17.751520833333334,24.976,12.528
DELA,2016-10-01,18.928083333333333,26.25,13.879
DELA,2016-10-02,20.251708333333333,27.288,16.261
DELA,2016-10-03,20.676395833333334,28.934,14.573
DELA,2016-10-04,21.379625,29.657,15.714
DELA,2016-10-05,22.7765,29.397,17.924
DELA,2016-10-06,21.7838125,29.966,16.902
DELA,2016-10-07,22.628625,30.942,17.391
DELA,2016-10-08,22.477354166666668,28.722,18.854
DELA,2016-10-09,18.712291666666665,28.085,9.961
DELA,2016-10-10,17.128958333333333,25.074,9.993
DELA,2016-10-11,17.5449375,25.772,11.291
DELA,2016-10-12,17.579729166666667,26.797,11.538
DELA,2016-10-13,19.355895833333335,28.54,12.939
DELA,2016-10-14,20.907479166666665,28.883,15.333
DELA,2016-10-15,20.4785,27.259,15.126
DELA,2016-10-16,21.41433333333333,26.093,18.422
DELA,2016-10-17,21.929916666666667,29.264,17.214
DELA,2016-10-18,24.17995833333333,30.733,19.7
DELA,2016-10-19,24.807833333333335,30.834,21.313
DELA,2016-10-20,22.979166666666668,29.82,17.969
DELA,2016-10-21,19.009375,23.578,14.411
DELA,2016-10-22,13.9736875,21.683,6.635
DELA,2016-10-23,14.217291666666666,24.695,7.089
DELA,2016-10-24,15.834520833333334,24.989,9.668
DELA,2016-10-25,17.739375,27.904,10.723
DELA,2016-10-26,18.5303125,27.294,12.306
DELA,2016-10-27,21.063854166666665,27.719,16.044
DELA,2016-10-28,20.138458333333332,28.953,14.347
DELA,2016-10-29,20.220125,29.372,14.004
DELA,2016-10-30,20.068333333333335,29.271,13.541
DELA,2016-10-31,20.1963125,29.278,13.974
DELA,2016-11-01,20.255979166666666,29.472,13.942
DELA,2016-11-02,19.312815789473685,27.748,15.245
DELA,2016-11-03,20.306291666666667,28.844,14.649
DELA,2016-11-04,20.69975,26.803,16.505
DELA,2016-11-05,16.4936875,23.842,9.389
DELA,2016-11-06,16.580125,22.947,10.927
DELA,2016-11-07,15.9578125,26.293,9.227
DELA,2016-11-08,18.805541666666667,23.042,15.888
DELA,2016-11-09,16.903083333333335,22.32,13.404
DELA,2016-11-10,13.420958333333333,21.44,6.247
DELA,2016-11-11,11.1391875,18.732,4.931
DELA,2016-11-12,13.380604166666666,20.679,8.668
DELA,2016-11-13,12.2346875,19.399,6.25
DELA,2016-11-14,13.3281875,20.875,7.325
DELA,2016-11-15,10.915125,15.719,6.898
DELA,2016-11-16,13.1998125,21.197,8.015
DELA,2016-11-17,14.401104166666666,25.25,7.57
DELA,2016-11-18,16.034229166666666,25.053,9.3
DELA,2016-11-19,13.814666666666666,18.579,7.844
DELA,2016-11-20,6.9981875,14.257,0.399
DELA,2016-11-21,6.785645833333334,16.955,-0.13
DELA,2016-11-22,8.335604166666666,20.367,0.752
DELA,2016-11-23,12.7229375,23.369,5.418
DELA,2016-11-24,17.36916666666667,23,13.606
DELA,2016-11-25,12.583229166666667,18.093,7.851
DELA,2016-11-26,9.468229166666667,15.286,4.497
DELA,2016-11-27,6.760916666666667,17.543,-0.785
DELA,2016-11-28,16.100020833333332,24.743,9.912
DELA,2016-11-29,15.6615,22.908,12.198
DELA,2016-11-30,NA,-Inf,Inf
DELA,2016-12-01,NA,-Inf,Inf
DELA,2016-12-02,NA,-Inf,Inf
DELA,2016-12-03,NA,-Inf,Inf
DELA,2016-12-04,NA,-Inf,Inf
DELA,2016-12-05,NA,-Inf,Inf
DELA,2016-12-06,NA,-Inf,Inf
DELA,2016-12-07,NA,-Inf,Inf
DELA,2016-12-08,NA,-Inf,Inf
DELA,2016-12-09,NA,-Inf,Inf
DELA,2016-12-10,NA,-Inf,Inf
DELA,2016-12-11,NA,-Inf,Inf
DELA,2016-12-12,NA,-Inf,Inf
DELA,2016-12-13,NA,-Inf,Inf
DELA,2016-12-14,NA,-Inf,Inf
DELA,2016-12-15,NA,-Inf,Inf
DELA,2016-12-16,NA,-Inf,Inf
DELA,2016-12-17,NA,-Inf,Inf
DELA,2016-12-18,NA,-Inf,Inf
DELA,2016-12-19,NA,-Inf,Inf
DELA,2016-12-20,NA,-Inf,Inf
DELA,2016-12-21,NA,-Inf,Inf
DELA,2016-12-22,NA,-Inf,Inf
DELA,2016-12-23,NA,-Inf,Inf
DELA,2016-12-24,NA,-Inf,Inf
DELA,2016-12-25,NA,-Inf,Inf
DELA,2016-12-26,NA,-Inf,Inf
DELA,2016-12-27,NA,-Inf,Inf
DELA,2016-12-28,NA,-Inf,Inf
DELA,2016-12-29,NA,-Inf,Inf
DELA,2016-12-30,NA,-Inf,Inf
DELA,2016-12-31,NA,-Inf,Inf
DELA,2017-01-01,NA,-Inf,Inf
DELA,2017-01-02,NA,-Inf,Inf
DELA,2017-01-03,NA,-Inf,Inf
DELA,2017-01-04,NA,-Inf,Inf
DELA,2017-01-05,NA,-Inf,Inf
DELA,2017-01-06,NA,-Inf,Inf
DELA,2017-01-07,NA,-Inf,Inf
DELA,2017-01-08,NA,-Inf,Inf
DELA,2017-01-09,NA,-Inf,Inf
DELA,2017-01-10,NA,-Inf,Inf
DELA,2017-01-11,NA,-Inf,Inf
DELA,2017-01-12,NA,-Inf,Inf
DELA,2017-01-13,NA,-Inf,Inf
DELA,2017-01-14,NA,-Inf,Inf
DELA,2017-01-15,NA,-Inf,Inf
DELA,2017-01-16,NA,-Inf,Inf
DELA,2017-01-17,NA,-Inf,Inf
DELA,2017-01-18,NA,-Inf,Inf
DELA,2017-01-19,NA,-Inf,Inf
DELA,2017-01-20,NA,-Inf,Inf
DELA,2017-01-21,NA,-Inf,Inf
DELA,2017-01-22,NA,-Inf,Inf
DELA,2017-01-23,NA,-Inf,Inf
DELA,2017-01-24,NA,-Inf,Inf
DELA,2017-01-25,NA,-Inf,Inf
DELA,2017-01-26,NA,-Inf,Inf
DELA,2017-01-27,NA,-Inf,Inf
DELA,2017-01-28,NA,-Inf,Inf
DELA,2017-01-29,NA,-Inf,Inf
DELA,2017-01-30,NA,-Inf,Inf
DELA,2017-01-31,NA,-Inf,Inf
DELA,2017-02-01,NA,-Inf,Inf
DELA,2017-02-02,NA,-Inf,Inf
DELA,2017-02-03,NA,-Inf,Inf
DELA,2017-02-04,NA,-Inf,Inf
DELA,2017-02-05,NA,-Inf,Inf
DELA,2017-02-06,NA,-Inf,Inf
DELA,2017-02-07,NA,-Inf,Inf
DELA,2017-02-08,NA,-Inf,Inf
DELA,2017-02-09,NA,-Inf,Inf
DELA,2017-02-10,NA,-Inf,Inf
DELA,2017-02-11,NA,-Inf,Inf
DELA,2017-02-12,NA,-Inf,Inf
DELA,2017-02-13,NA,-Inf,Inf
DELA,2017-02-14,NA,-Inf,Inf
DELA,2017-02-15,NA,-Inf,Inf
DELA,2017-02-16,NA,-Inf,Inf
DELA,2017-02-17,NA,-Inf,Inf
DELA,2017-02-18,NA,-Inf,Inf
DELA,2017-02-19,NA,-Inf,Inf
DELA,2017-02-20,NA,-Inf,Inf
DELA,2017-02-21,NA,-Inf,Inf
DELA,2017-02-22,NA,-Inf,Inf
DELA,2017-02-23,NA,-Inf,Inf
DELA,2017-02-24,NA,-Inf,Inf
DELA,2017-02-25,NA,-Inf,Inf
DELA,2017-02-26,NA,-Inf,Inf
DELA,2017-02-27,NA,-Inf,Inf
DELA,2017-02-28,NA,-Inf,Inf
DELA,2017-03-01,NA,-Inf,Inf
DELA,2017-03-02,NA,-Inf,Inf
DELA,2017-03-03,NA,-Inf,Inf
DELA,2017-03-04,NA,-Inf,Inf
DELA,2017-03-05,NA,-Inf,Inf
DELA,2017-03-06,NA,-Inf,Inf
DELA,2017-03-07,NA,-Inf,Inf
DELA,2017-03-08,NA,-Inf,Inf
DELA,2017-03-09,NA,-Inf,Inf
DELA,2017-03-10,NA,-Inf,Inf
DELA,2017-03-11,NA,-Inf,Inf
DELA,2017-03-12,NA,-Inf,Inf
DELA,2017-03-13,NA,-Inf,Inf
DELA,2017-03-14,NA,-Inf,Inf
DELA,2017-03-15,NA,-Inf,Inf
DELA,2017-03-16,NA,-Inf,Inf
DELA,2017-03-17,NA,-Inf,Inf
DELA,2017-03-18,NA,-Inf,Inf
DELA,2017-03-19,NA,-Inf,Inf
DELA,2017-03-20,NA,-Inf,Inf
DELA,2017-03-21,NA,-Inf,Inf
DELA,2017-03-22,NA,-Inf,Inf
DELA,2017-03-23,NA,-Inf,Inf
DELA,2017-03-24,NA,-Inf,Inf
DELA,2017-03-25,NA,-Inf,Inf
DELA,2017-03-26,NA,-Inf,Inf
DELA,2017-03-27,NA,-Inf,Inf
DELA,2017-03-28,NA,-Inf,Inf
DELA,2017-03-29,NA,-Inf,Inf
DELA,2017-03-30,NA,-Inf,Inf
DELA,2017-03-31,NA,-Inf,Inf
DELA,2017-04-01,NA,-Inf,Inf
DELA,2017-04-02,NA,-Inf,Inf
DELA,2017-04-03,NA,-Inf,Inf
DELA,2017-04-04,NA,-Inf,Inf
DELA,2017-04-05,NA,-Inf,Inf
DELA,2017-04-06,NA,-Inf,Inf
DELA,2017-04-07,NA,-Inf,Inf
DELA,2017-04-08,NA,-Inf,Inf
DELA,2017-04-09,NA,-Inf,Inf
DELA,2017-04-10,NA,-Inf,Inf
DELA,2017-04-11,NA,-Inf,Inf
DELA,2017-04-12,NA,-Inf,Inf
DELA,2017-04-13,NA,-Inf,Inf
DELA,2017-04-14,NA,-Inf,Inf
DELA,2017-04-15,NA,-Inf,Inf
DELA,2017-04-16,NA,-Inf,Inf
DELA,2017-04-17,NA,-Inf,Inf
DELA,2017-04-18,NA,-Inf,Inf
DELA,2017-04-19,NA,-Inf,Inf
DELA,2017-04-20,NA,-Inf,Inf
DELA,2017-04-21,NA,-Inf,Inf
DELA,2017-04-22,NA,-Inf,Inf
DELA,2017-04-23,NA,-Inf,Inf
DELA,2017-04-24,NA,-Inf,Inf
DELA,2017-04-25,NA,-Inf,Inf
DELA,2017-04-26,NA,-Inf,Inf
DELA,2017-04-27,NA,-Inf,Inf
DELA,2017-04-28,NA,-Inf,Inf
DELA,2017-04-29,NA,-Inf,Inf
DELA,2017-04-30,NA,-Inf,Inf
DELA,2017-05-01,NA,-Inf,Inf
DELA,2017-05-02,NA,-Inf,Inf
DELA,2017-05-03,NA,-Inf,Inf
DELA,2017-05-04,NA,-Inf,Inf
DELA,2017-05-05,NA,-Inf,Inf
DELA,2017-05-06,NA,-Inf,Inf
DELA,2017-05-07,NA,-Inf,Inf
DELA,2017-05-08,NA,-Inf,Inf
DELA,2017-05-09,NA,-Inf,Inf
DELA,2017-05-10,NA,-Inf,Inf
DELA,2017-05-11,NA,-Inf,Inf
DELA,2017-05-12,NA,-Inf,Inf
DELA,2017-05-13,NA,-Inf,Inf
DELA,2017-05-14,NA,-Inf,Inf
DELA,2017-05-15,NA,-Inf,Inf
DELA,2017-05-16,NA,-Inf,Inf
DELA,2017-05-17,NA,-Inf,Inf
DELA,2017-05-18,NA,-Inf,Inf
DELA,2017-05-19,NA,-Inf,Inf
DELA,2017-05-20,NA,-Inf,Inf
DELA,2017-05-21,NA,-Inf,Inf
DELA,2017-05-22,NA,-Inf,Inf
DELA,2017-05-23,NA,-Inf,Inf
DELA,2017-05-24,NA,-Inf,Inf
DELA,2017-05-25,NA,-Inf,Inf
DELA,2017-05-26,NA,-Inf,Inf
DELA,2017-05-27,NA,-Inf,Inf
DELA,2017-05-28,NA,-Inf,Inf
DELA,2017-05-29,NA,-Inf,Inf
DELA,2017-05-30,NA,-Inf,Inf
DELA,2017-05-31,24.489875,28.667,21.898
DELA,2017-06-01,23.25404761904762,27.222,20.015
DELA,2017-06-02,23.532269662921347,26.829,21.72
DELA,2017-06-03,22.944677083333332,26.854,20.627
DELA,2017-06-04,24.31511827956989,29.713,21.8
DELA,2017-06-05,23.959204301075268,29.539,22.362
DELA,2017-06-06,23.059458333333332,26.54,21.837
DELA,2017-06-07,24.623438596491226,27.815,21.465
DELA,2017-06-08,21.411520833333334,26.701,15.353
DELA,2017-06-09,21.8450625,28.477,15.8
DELA,2017-06-10,23.9346875,30.557,18.218
DELA,2017-06-11,25.229802083333333,32.358,19.88
DELA,2017-06-12,25.16065625,31.179,22.245
DELA,2017-06-13,25.844895833333332,31.129,22.432
DELA,2017-06-14,25.592958333333332,30.842,21.698
DELA,2017-06-15,25.8144375,31.617,19.875
DELA,2017-06-16,23.532604166666665,31.887,19.967
DELA,2017-06-17,24.051916666666667,32.088,19.744
DELA,2017-06-18,25.791208333333334,31.063,23.326
DELA,2017-06-19,25.715895833333335,31.685,21.966
DELA,2017-06-20,24.740083333333335,28.019,23.109
DELA,2017-06-21,22.513270833333333,23.969,20.997
DELA,2017-06-22,24.275875,26.317,22.965
DELA,2017-06-23,25.342913043478262,30.614,22.683
DELA,2017-06-24,25.19558333333333,30.024,22.742
DELA,2017-06-25,24.237541666666665,28.67,21.353
DELA,2017-06-26,22.98063829787234,28.931,17.924
DELA,2017-06-27,25.048395833333334,29.607,20.383
DELA,2017-06-28,25.3795625,30.509,20.722
DELA,2017-06-29,23.414854166666668,26.025,22.421
DELA,2017-06-30,23.993229166666666,29.304,22.662
DELA,2017-07-01,25.239645833333334,31.534,21.645
DELA,2017-07-02,24.970020833333333,31.92,22.047
DELA,2017-07-03,27.37175,32.795,22.779
DELA,2017-07-04,28.6715625,33.736,24.249
DELA,2017-07-05,28.563479166666667,32.884,25
DELA,2017-07-06,28.515270833333332,33.149,24.029
DELA,2017-07-07,27.742875,32.109,23.97
DELA,2017-07-08,25.198041666666665,31.028,22.235
